BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				horas hasta las 21.45 por la primera cadena, y a los informativos de las 14.00 a 14.30; de 1.00 a 2.30 horas de la madrugada, también por la primera cadena; y de 15.30 a 17.00 horas por la segunda. En diferido, por TV-1, de 10.30 a 12.00 horas, se ofrecerán las finales de natación de 400 metros libres femeninos, 100 metros libres masculinos, 100 metros espalda femeninos, 200 metros espaldas masculinos y 4 x 200 libres masculinos.
«Perfecta elección». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La cadena de televisión norteamericana ABC, que está realizando un sensacional despliegue en estos Juegos, anunció ayer que ya tiene comentarista para las pruebas de natación sincronizada. Nada más y nada menos que Esther Williams, la estrella de Escuela de sirenas, que causó sensación con sus ballets acuáticos.
«Aldabe, segundo en su serie, primer finalista olímpico español». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				La natación española, con sólo ocho hombres, va dando una de cal y otra de arena en la piscina construida con dinero de hamburguesas en la Universidad del sur de California. Ayer tocó nuevamente la de cal, como en la primera jornada. Ricardo Aldabe, que quedó a una centésima de su récord nacional, logró el
«Aldabe, segundo en su serie, primer finalista olímpico español». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Al margen de lo que puedan hacer los hermanos Escalas, lógicamente aspirantes a finalistas en los 1.500 libres, la natación española, al menos, podrá justificar sobradamente su presencia en Los Angeles. Eso era algo que no estaba tan claro unas semanas antes. Después de la buena actuación de Romero y Vallejo, el navarro Aldabe se unió a la buena racha. Fue segundo en la segunda serie de los 200 espalda, tras el canadiense
«Aldabe, segundo en su serie, primer finalista olímpico español». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				se metió en una final donde no pudieron estar nada menos que dos de los favoritos a las medallas de plata y bronce, el portorriqueño, segundo norteamericano, Jesse Vassallo, noveno tiempo y solo primero, por tanto, de la final B, con 2.04.51, y el canadiense Mike West, undécimo con 2.04.93. El nadador del Club Natación Pamplona, que se entrena en el centro federativo de Málaga, como otros integrantes del equipo nacional, continúa así la buena trayectoria en la modalidad, que inició Santiago Esteva. Aldabe hizo los primeros 50 metros en 29.06 y los 100 en 1.00.00. Su serie fue la tercera más rápida de las cinco que se disputaron
«Aldabe, segundo en su serie, primer finalista olímpico español». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				puede romper la tradición casi inmaculada de triunfos estadounidenses en la prueba. Con sus 1.96 metros de estatura hizo 50.27. Quiere ser otro Michael Gross, por lo que la final vespertina debía ser todo un espectáculo con la piscina en un puro grito de iusei (USA) contra él. Hoy será jornada de descanso en la natación y mañana se disputarán otras cinco finales. En los 400 metros libres masculinos aparecerá la nueva estrella norteamericana surgida de las recientes selecciones de Indianápolis, George Ditalio. Aquí se le considera ya el sucesor de Brian Goodell. En este caso, Estados Unidos no puede fallar, lo mismo que en los 100 metros mariposa femeninos donde nadará
«El gigante alemán Gross pierde por cuatro centésimas de segundo su tercera medalla de oro». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				(donde superó igualmente el mundial ahora batido de 200 libres) el récord europeo de los 100 metros de mariposa, con 53.78, a 40 centésimas del mundial de Morales. Ahora se ha puesto 30 centésimas por delante. Una nueva barrera, la de los 53 segundos, está a punto de caer. La natación continúa imparable en su mejora de récords.
«El gigante alemán Gross pierde por cuatro centésimas de segundo su tercera medalla de oro». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				En la segunda jornada de la natación cayó un tercer récord mundial (o cuarto, con el doble del relevo). El canadiense Bauman, poseedor ya de la plusmarca de 400 estilos, pasó sus apuros, pero ganó su primera medalla de oro. A este ciudadano del mundo, nacido en Checoslovaquia, de padres checos, y que vivió
«Juegos de la 23ª Olimpiada de la era moderna». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				que ya había rebajado en las series. De todos modos, Gross no descansa. Logró mejorar su segundo récord mundial, esta vez en la final de 100 mariposa. Ganó así su segunda medalla de oro, superando al norteamericano Pablo Morales, mientras el canadiense Alex Bauman establecía un nuevo registro mundial en los 400 estilos. Es la natación, el deporte rey de estos primeros días de competición. La natación española colocó a su primer finalista: Ricardo Aldabe, en 200 espaldas, con el quinto mejor tiempo de las series. A las 7.00 horas de la mañana hoy (TVE-1, directo y a las 17.00 horas en diferido), España jugó su segundo partido
«Juegos de la 23ª Olimpiada de la era moderna». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				. Logró mejorar su segundo récord mundial, esta vez en la final de 100 mariposa. Ganó así su segunda medalla de oro, superando al norteamericano Pablo Morales, mientras el canadiense Alex Bauman establecía un nuevo registro mundial en los 400 estilos. Es la natación, el deporte rey de estos primeros días de competición. La natación española colocó a su primer finalista: Ricardo Aldabe, en 200 espaldas, con el quinto mejor tiempo de las series. A las 7.00 horas de la mañana hoy (TVE-1, directo y a las 17.00 horas en diferido), España jugó su segundo partido de baloncesto, ante Uruguay. Y mañana, a la misma hora
«J. J. F., Los Angeles». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				parece no terminarse nunca; es como un barco, un delfín gigante de ojos negros, con gafitas oscuras y cabeza rubia. Como el norteamericano Lundquist, aunque sin frustraciones anteriores, el gigante alemán ha aprovechado sus oportunidades y ha demostrado sus impresionantes condiciones, casi insólitas por su físico, en la historia de la natación. Gross se quedó ayer al borde de su tercera medalla de oro, pero para algunos su único mérito son sus 201 centímetros. La altura, en determinados deportes, se ha considerado siempre decisiva. En natación es especialmente importante. Michael Gross es alto y tiene ventaja, porque física y tecnicamente es un gran nadador
«J. J. F., Los Angeles». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				oportunidades y ha demostrado sus impresionantes condiciones, casi insólitas por su físico, en la historia de la natación. Gross se quedó ayer al borde de su tercera medalla de oro, pero para algunos su único mérito son sus 201 centímetros. La altura, en determinados deportes, se ha considerado siempre decisiva. En natación es especialmente importante. Michael Gross es alto y tiene ventaja, porque física y tecnicamente es un gran nadador. Y para nadar bien se necesitan, entre otras dotes fundamentales, flexibilidad en las articulaciones, flotación, capacidad respiratoria, cardiaca y muscular, técnica, preparación psicológica para vencer como en todos los deportes, e intensidad
«J. J. F., Los Angeles». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				sus 2,01 de altura, es el más extraordinario. El ha conseguido aprovechar su estatura, al unir una gran calidad en todas las facetas técnicas y físicas. Ayer bromeaba en torno a su altura y contaba que no cabe en la cama. "He utilizado mis maletas para alargar el colchón". En realidad, en natación, al igual que en atletismo, la estatura y la corpulencia se necesitan para las distancias cortas, donde la explosión del atleta necesita de capacidad anaeróbica, con mínimo gasto de oxígeno, al revés que en el fondo, donde es imprescindible la aeróbica para que el gasto de oxígeno no agote al atleta. Las
«J. J. F., Los Angeles». El País. Madrid: Diario El País, S.A., 1984-08-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				con mínimo gasto de oxígeno, al revés que en el fondo, donde es imprescindible la aeróbica para que el gasto de oxígeno no agote al atleta. Las estadísticas hechas en los Juegos de Montreal y Moscú, que pueden coincidir también con las de Los Angeles, sobre los finalistas de las pruebas de sprint en natación, señalaron que la estatura rondaba una media de 1,90 o 1,91 metros, bajaba a 1,83 o 1,84 en medio fondo (400 metros) y aún más, a 1,78 o 1,79, en el fondo (1.500 metros). En Los Angeles, en cualquier caso, sólo el francés Caron (1,99), el australiano Brooks (
«Juegos de la 23ª Olimpiada de la era moderna». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Ricardo Aldabe, séptimo clasificado en la final de los 200 metros espalda, ha declarado que estos Juegos, por lo que hace referencia a la natación, son ridículos. El nadador navarro, que se quedó a un puesto del primer diploma olímpico español, considera que alemanes orientales y soviéticos le hubiesen marginado de esa final. Aldabe, al menos, se ha podido quedar unos días en Los Angeles, donde hoy volverán a competir varios nadadores. Los que no
«Las estrellas de la noche». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Tras la jornada de descanso de ayer, hoy se reanuda la competición de natación con las pruebas de 400 metros libres masculinos (el favorito es el norteamericano Di Carlo), 100 metros femeninos mariposa (Meagher), 200 braza masculinos (Davis), el 100 metros braza femeninos (Caulkins) y los relevos 4 x 100 libres masculinos (EE UU). Las finales son transmitidas en directo por TVE
«Aldabe: &#34;Me da verguenza participar en estos Juegos&#34;». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Escalas, sobre todo Rafael, mañana y pasado, en los 1.500. Aldabe, en 100 espalda, donde es más flojo, aunque con el bajo nivel podría incluso acercarse otra vez a la final, y Garmendía, en 200 mariposa y estilos, no parece que puedan dar ya más de sí a esta natación española que, no ha hecho el ridículo.
«Gaines gana a los 25 años su primer titulo olímpico». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Estados Unidos vence en las cinco finales de natación disputadas en la tercera jornada
«Gaines gana a los 25 años su primer titulo olímpico». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				de la modalidad de espalda en 100 y 200 metros. Ganó esta última distancia, pero muy lejos de su plusmarca, y salió de la piscina disparado sin darle tiempo al público a que le aplaudiera. Casi salió antes de que el español Aldabe acabara la prueba, séptimo. En la tercera jornada de natación se esperaba un solo triunfo no estadounidense y ni siquiera se produjo. Las dos espaldistas Andrews y Mitchell ganaron el oro y la plata, pero quedaron a cerca de tres segundos del récord olímpico y mundial de la alemana oriental Reinisch, en Moscú-80. La parcela femenina es una frustración continua, por mucha alegría que den
«Baloncesto y natación, en directo por la primera cadena». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Baloncesto y natación, en directo por la primera cadena
«Baloncesto y natación, en directo por la primera cadena». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Casi 12 horas de transmisión deportiva sobre los Juegos Olímpicos de Los Angeles ofrecerá hoy la primera cadena de Televisión Española. En la programación destaca las transmisiones en directo del partido de baloncesto que disputará España ante Francia (a partir de las 7.00 horas) y las series y finales de natación (desde las 18.30 hasta las 20.00 horas y de 1.10 a 3.00 respectivamente). La información de la segunda cadena se reduce a 90 minutos de resumen desde las 15.30 hasta las 17.00 horas. Los amantes del baloncesto que no hayan podido ver el partido de España-Francia en directo podrán verlo en diferido, también por
«Baloncesto y natación, en directo por la primera cadena». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				90 minutos de resumen desde las 15.30 hasta las 17.00 horas. Los amantes del baloncesto que no hayan podido ver el partido de España-Francia en directo podrán verlo en diferido, también por la primera cadena, a partir de las 17.00 horas. Una vez finalizada esta transmisión TV-1 conectará con Los Angeles para ofrecer en directo las series de natación correspondientes a las pruebas femeninas de 100 mariposa, 100 braza, 800 libres y relevos 4 x 100 masculino. Los ejercicios finales de la gimnasia femenina serán ofrecidos en diferido de 11.00 a 14.00 horas. La información de los juegos se completará con los informativos de las 14.00 a 14.30 y de las 23.30 a la 1.00 de
«JOSÉ MARÍA IZQUIERDO». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				cuadra muy bien con el american way of life, o dicho más crudamente y a la antigua, con el más puro capitalismo de lucha por la vida que rige los destinos económicos y políticos del país anfitrión. Importa ganar, que participar puede hacerlo cualquiera. Así, las retransmisiones nocturnas de las pruebas de natación apenas si han sido unos cuantos chapuzones entre fanfarrias y durísimas competiciones, éstas sí, consistentes en contabilizar quién de los ganadores estadounidenses —y sobre todo las ganadoras— lograban mostrar más emoción, si ello fuera posible, que su antecesor en el podio. Más de 15 minutos de reloj dedicaron los organizadores a cada acto protocolario
«JOSÉ MARÍA IZQUIERDO». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				lograr en el agua lo que después exigía 20 minutos para su justo precio. Para justificar el alarde —y el consiguiente vacío de imágenes— ha habido que aguantar mil y un enfoques del público o de la charanga californiana atacando con buen tino marchas y equivalentes musicales de nuestro racial pasacalles. Porque la verdad es que la natación es poco agradecida en televisión. Las pruebas, por supuesto, han estado bien realizadas, con una sobriedad casi espartana, a no ser por la abundancia de tonos pasteles que prodigan los norteamericanos en decorados y escenografías. Muy ajustada, además, la rotulación con los datos de los participantes, que poco a poco nos iban
«JOSÉ MARÍA IZQUIERDO». El País. Madrid: Diario El País, S.A., 1984-08-02.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				han permitido, también, caseras apuestas sobre si el representante hondureño puede ahogarse en la travesía o si el locutor español puede equivocarse de nuevo y repetir impertérrito que el nadador de la calle ocho representa a Guadalajara, y no a Guatemala, en una superrealista transcripción geográfica de las letras GUA. En cualquier caso, la natación da poco de sí. Es un deporte extraño donde lo más importante no es sólo ajustarse a las clásicas fórmulas del más rápido, más lejos, más alto, sino que en la propia competición se contempla el hacerlo distinto en una reglamentación sorprendente de la forma. En el fondo, hacer pruebas de
«De Hoz y Marín, únicos candidatos a la presidencia de Atletismo». El País. Madrid: Diario El País, S.A., 1984-12-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Natación
«De Hoz y Marín, únicos candidatos a la presidencia de Atletismo». El País. Madrid: Diario El País, S.A., 1984-12-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Alfredo Flores fue elegido ayer nuevo presidente de la Federación Española de Natación al vencer por amplio margen en los comicios celebrados en el polideportivo del Cuartel de la Montaña, de Madrid. Flores alcanzó 155 votos de los 252 del pleno federativo. Joan Ballart fue votado por 84 personas y Enrique Ferrer por ocho. Hubo tres votos en blanco y dos nulos; 185 fueron emitidos personalmente y
«De Hoz y Marín, únicos candidatos a la presidencia de Atletismo». El País. Madrid: Diario El País, S.A., 1984-12-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				, según informa J. R. Costa-Jussa. "Mi candidatura se ha basado en realidades y voy a cumplir cada uno de los puntos que he prometido: democratizar las decisiones federativas, dar entrada a los diferentes estamentos deportivos —clubes, árbitros y entrenadores—, proteger las asociaciones de árbitros y entrenadores y salvaguardar los intereses de la natación de elite sin descuidar la de base". También anunció que "con vistas a los Campeonatos Mundiales de 1986, he decidido ofrecer la presidencia del comité organizador a Enrique Landa porque ha trabajado intensamente para traerlos a España". Flores cree que la penuria económica es el problema más grave de la natación española, pero "
«De Hoz y Marín, únicos candidatos a la presidencia de Atletismo». El País. Madrid: Diario El País, S.A., 1984-12-01.		El País	1984	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				los intereses de la natación de elite sin descuidar la de base". También anunció que "con vistas a los Campeonatos Mundiales de 1986, he decidido ofrecer la presidencia del comité organizador a Enrique Landa porque ha trabajado intensamente para traerlos a España". Flores cree que la penuria económica es el problema más grave de la natación española, pero "vamos a subsanar el problema generando nuestros propios ingresos con patrocinadores". Joan Ballart, el candidato derrotado, rechazó la vicepresidencia de la federación que, indirectamente, le había ofrecido Flores "porque, tal y como están nuestras relaciones, tendríamos problemas y se crearían tensiones".
Benítez, Juan José: Caballo de Troya 1. Barcelona: Planeta, 1994.	Benítez, Juan José	Caballo de Troya 1	1984	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				y estimable volumen de los músculos de los hombros y parte superior y posterior del tronco, eran igualmente macizos. En mi opinión, sus bíceps braquiales eran especialmente gruesos y potentes. También los grandes pectorales (lo que conocemos familiarmente como el pecho) se hallaban fuertemente consolidados, como si el Galileo hubiera practicado la natación. Su capacidad respiratoria tenía que ser excelente.
«Alfredo Flórez: «No podremos saldar la deuda este año»». ABC. Madrid: Prensa Española, S.A., 1985-03-06.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El déficit de la Federación Española de Natación alcanza los 70 millones
«Alfredo Flórez: «No podremos saldar la deuda este año»». ABC. Madrid: Prensa Española, S.A., 1985-03-06.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	A la espera de que se conozca en breve la subvención concedida por el Consejo Superior de Deportes para 1985, la Federación Española de Natación presenta un déficit acumulado en los últimos años de 70 millones de pesetas, según nos informó su nuevo presidente, Alfredo Flórez, quien más adelante manifestó que les sería muy difícil saldar la deuda durante este año ante el complicado reto de organizar el Mundial de 1986.
«Alfredo Flórez: «No podremos saldar la deuda este año»». ABC. Madrid: Prensa Española, S.A., 1985-03-06.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El nuevo presidente de la Federación Española de Natación está manteniendo una serie de entrevistas con Román Cuyás, secretario de Estado para el Deporte; Daniel Romero, director de Cultura Física, y Matías Rubio, subdirector general de Deporte Competición, para perfilar la deuda acumulada que presenta esta Federación, los programas de gastos e ingresos previsibles ante el Mundial-86 y los gastos propios de este año.
«Alfredo Flórez: «No podremos saldar la deuda este año»». ABC. Madrid: Prensa Española, S.A., 1985-03-06.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	la media de las demás Federaciones —que ha sido de un quince por ciento—, pues nuestro calendario competitivo es importante. Durante este año acudiremos al Campeonato de Europa, que se disputará en Sofía, y tenemos que seguir con la preparación del Mundial del próximo año.» La Federación Española de Natación recibió en 1984 una subvención de 247.863.000 pesetas.
«Alfredo Flórez: «No podremos saldar la deuda este año»». ABC. Madrid: Prensa Española, S.A., 1985-03-06.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	el anterior equipo federativo. «Durante varios años hemos tenido los presupuestos congelados, mientras que la Federación no desatendió sus compromisos deportivos, de ahí que los números rojos comenzaran a aparecer. Igual se nos fue la mano un poco, pero la Federación hizo entonces lo que debía hacer.» Recordemos que en 1981 la Federación Española de Natación tuvo una subvención de 161.300.000 pesetas, en 1982 y 1983 de 195.000.000 pesetas y en 1984 los 247.863.000 pesetas mencionados anteriormente.
«Toledo, 0; S. Cristóbal, 0». ABC. Madrid: Prensa Española, S.A., 1985-06-03.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La lluvia atontó a los del Villaverde, que vieron cómo en la primera mitad sus adversarios, mejor preparados para la natación, les endosaban un tres a cero que resultaría definitivo. Los goles fueron obra de Nandi (minuto 23), Alonso, de penalty (minuto 33) y Antonio, de cabeza (minuto 40).
«Las mujeres sí tienen espalda». ABC. Madrid: Prensa Española, S.A., 1985-06-03.		ABC	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Pero el tratamiento de belleza no lo es todo cuando los músculos se encuentran flojos; el remedio más positivo es la gimnasia diaria, practicar toda la natación que sea posible y unos buenos masajes, que servirán de gran ayuda.
García Márquez, Gabriel: El amor en los tiempos del cólera. Madrid: Mondadori, 1987.	García Márquez, Gabriel	El amor en los tiempos del cólera	1985	Primera edición	Ficción	Escrito	Libro	Novela	Colombia	Caribe continental			de los últimos árboles desperdigados. No había otros: los leñadores habían abandonado sus veredas huyendo de la ferocidad de los señores de la tierra, huyendo del cólera invisible, huyendo de las guerras larvadas que los gobiernos se empeñaban en ocultar con decretos de distracción.  Mientras tanto, los pasajeros, aburridos, hacían torneos de natación, organizaban expediciones de caza, regresaban con iguanas vivas que abrían en canal y volvían a coser con agujas de enfardelar después de sacarles los racimos de huevos, traslúcidos y blandos, que ponían a secar en sartales en las barandas del buque. Las prostitutas pobres de los pueblos vecinos siguieron la traza de las
Silberman, Jorge: El pintor en el hogar. Manual práctico. Buenos Aires: Alsina, 1985.	Silberman, Jorge	El pintor en el hogar. Manual práctico	1985	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		No se acentúan las mayúsculas	PILETAS DE NATACIÓN
Silberman, Jorge: El pintor en el hogar. Manual práctico. Buenos Aires: Alsina, 1985.	Silberman, Jorge	El pintor en el hogar. Manual práctico	1985	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		No se acentúan las mayúsculas	Pintura para piletas de natación
Silberman, Jorge: El pintor en el hogar. Manual práctico. Buenos Aires: Alsina, 1985.	Silberman, Jorge	El pintor en el hogar. Manual práctico	1985	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		No se acentúan las mayúsculas	Pileta de Natación.
Silberman, Jorge: El pintor en el hogar. Manual práctico. Buenos Aires: Alsina, 1985.	Silberman, Jorge	El pintor en el hogar. Manual práctico	1985	Primera edición	No ficción	Escrito	Libro	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		No se acentúan las mayúsculas	Diluyente especial para pintura de piletas de natación.
Cardoza y Aragón, Luis: Guatemala. Las líneas de su mano. Managua: Nueva Nicaragua, 1985.	Cardoza y Aragón, Luis	Guatemala. Las líneas de su mano	1985	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Guatemala	México y Centroamérica		Aunque fue escrito en fecha anterior, el libro no se publicó hasta 1985.	vestido de negro y pechera almidonada, saliéndole con solemnidad, entre la brocha caída de los bigotes, una sarta de monedas de plomo; la niña declama La serenata de Schubert con otra niña acompañándola al piano mientras ella, lenta y suave, repite las estrofas de Gutiérrez Nájera y mueve los brazos en aérea natación bajo la rectoría invisible de uno de los aduaneros Rousseau tontos que vegetan en nuestros pueblos, o recita La marimba acompañada con ella, con su lluvia sonora que nunca puede esconder su acento de madera, Los motivos del lobo o La princesa está triste. Nada recuerdo con más agrado que los conjuntos de ballets escolares
Rossi, Ana Cristina: María la noche. Barcelona: Lumen, 1985.	Rossi, Ana Cristina	María la noche	1985	Primera edición	Ficción	Escrito	Libro	Novela	Costa Rica	México y Centroamérica			», me pregunta con ojos preocupados. Yo no entiendo nada, no entiendo todavía lo que me está diciendo porque todavía no creo que sea de carne y hueso, podría ser una alucinación. Además, no sé por qué Chirico parece conocerme, se acordará de mí de cuando estábamos en el mismo equipo de natación, o en escuelas vecinas, hace ya tantos años.
«C. C. R., Pamplona». El País. Madrid: Diario El País, S.A., 1985-06-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España				dos hermanos. Estudiaba séptimo curso de EGB en el colegio de los jesuitas de Pamplona y era un consumado deportista, según comentan quienes le conocían. Acudía en numerosas ocasiones al colegio en bicicleta desde la Bajada de Javier, donde vivía. Desde los 10 años formaba parte del equipo de piragüismo del club Natación. Participó con su equipo en numerosas competiciones deportivas. Su entrenador, Juan Ramón Itoiz, ha manifestado que tenía mucho nervio y una gran afición por el piragüismo. "Era una de nuestras promesas", ha señalado. Dos de sus profesores, José Ramón Solchaga y Jesús Santamaría, coincidían ayer en señalar que Alfredo era una persona muy extravertida
«Viadimir Salnikov no participará en los Campeonatos de Europa». El País. Madrid: Diario El País, S.A., 1985-08-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				NATACIÓN
«Viadimir Salnikov no participará en los Campeonatos de Europa». El País. Madrid: Diario El País, S.A., 1985-08-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El nadador soviético Vladimir Salnikov no estará presente en los próximos Campeonatos de Europa que se disputarán en Sofía (Bulgaria) a partir del día 4 de agosto, a causa de una enfermedad, según anunció un portavoz de la Federación soviética de natación.
«CUMPLEAÑOS». El País. Madrid: Diario El País, S.A., 1985-10-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				parlamentario navarro, 56; Javier Subirats, jugador de fútbol del Valencia, 28; Jimmy Connors, tenista, 33; Luis Fernández, jugador de fútbol del Paris Saint-Germain, 26; Gordon Mattews, Sting, componente del grupo Police, 28; Romina Power, cantante, 34; Alfredo Flórez, presidente de la Federación Española de Natación, 59; Froilán Maldonado, jugador de fútbol del Español, 29.
«Alarma de bomba». El País. Madrid: Diario El País, S.A., 1985-12-01.		El País	1985	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Natación
Mojarro, Tomás: Yo, el valedor (y el Jerásimo). México D.F.: Fondo de Cultura Económica, 1985.	Mojarro, Tomás	Yo, el valedor (y el Jerásimo)	1985	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica			qué pato más furris. ¿Será mongoloide? ¿Retrasado mental? ¿Futuro diputado? ¿Líder petrolero o de electricistas? Qué mala pata la mía, si hasta parece armado en México. Pero bueno, a lo hecho, pecho. Vamos al estanque, niños, para que reciban su primera clase de natación.
«SAMARANCH EN EL COE». ABC. Madrid: Prensa Española, S.A., 1986-04-19.		ABC	1986	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Samaranch ve desde la altura de Lausana el progreso alcanzado por el deporte español. Cree que éste ha dado un paso importante y está como lo demuestran los campeonatos del mundo que se han celebrado y se van a celebrar en España. El avance dado en atletismo, natación, vela, gimnasia rítmica, baloncesto, balonmano, ciclismo, es apreciado quizá con más estima fuera que dentro de España, como ocurrió con el Mundial del 82.
