BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Villoro, Juan: La noche navegable. México D.F.: Joaquín Mortiz, 1981.	Villoro, Juan	La noche navegable	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica			Se puso los zapatos tenis afuera de la casa. Tocó el pavimento, fresco, oscuro. Después volteó hacia el cielo buscando alguna estrella. Nada. Una costra inmensa se extendía sobre su cabeza.
Villoro, Juan: La noche navegable. México D.F.: Joaquín Mortiz, 1981.	Villoro, Juan	La noche navegable	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica			olor a podrido. Los papeles, las frutas descompuestas, los vidrios, iban a dar a los basureros de Iztapalapa. Había veces en que toda la colonia apestaba. Desde su cama, bajo el póster del Cruz Azul, él sentía el aire pesado que venía a los pulmones para ordenarle que se pusiera los tenis, se persignara y se fuera a correr por la ciudad,
Villoro, Juan: La noche navegable. México D.F.: Joaquín Mortiz, 1981.	Villoro, Juan	La noche navegable	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica			Se durmió un ratito y soñó que estaba solo en una plaza, rodeado de montones de carne cruda. Después, escuchó la hora en el radio y se fue a entrenar. No aguantó un minuto más en su casa.  Salió con los tenis en la mano, buscando de reojo alguna estrella.
Villoro, Juan: La noche navegable. México D.F.: Joaquín Mortiz, 1981.	Villoro, Juan	La noche navegable	1980	Primera edición	Ficción	Escrito	Libro	Relato	México	México y Centroamérica			El puente de Insurgentes pasó sobre su cabeza, zumbando lleno de automóviles. Tenía que ganar el torneo de los barrios o por lo menos llegar a cuartos de final. Los tenis estaban sudados; el cuello, pegajoso. Vio el estadio con sus reflectores hacia el cielo, como un escarabajo boca arriba, y supo que algún día iba a jugar ahí contra el Universidad, que Ángel Fernández le iba a poner un apodo que todo el mundo recordara, que iba a ganar dinero, mucho dinero.
«Los escrúpulos de TVE». El País. Madrid: Diario El País, S.A., 1980-02-09.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	Trabajo, Calvo Ortega, sobre el Estatuto de los Trabajadores debatido esta semana en el Senado. Se ofrecen también opiniones prospectivas sobre el proyecto de ley de cultura física y deporte. Opinan sobre este tema Miguel Angel Martínez (PSOE), Carmela García Moreno (UCD), Alberto de Armas (PSOE), Manuel Santana, director de la Escuela Nacional de Tenis; Antonio de Senillosa (CD); José María García, comentarista deportivo radiofónico; Julián García Candáu, redactor jefe de deportes de EL PAÍS; Emiliano Rodríguez, ex jugador internacional de baloncesto; Santiago Esteva, nadador; Carmen Valero, atleta; Julián Mir, director del periódico deportivo Dicen; Pérez de Petinto, ex recordman nacional de atletismo; Miguel de la Quadra Salcedo
«España comenzó bien en la Copa Davis ante Holanda». El País. Madrid: Diario El País, S.A., 1980-02-09.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis: magnífico triunfo de Luna sobre el veterano Okker
«Maier se despidió del fútbol». El País. Madrid: Diario El País, S.A., 1980-06-05.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	de resultas del cual sufrió importantes fracturas, que le obligaron a la retirada del fútbol. Aunque una vez repuesto de las mismas intentó volver a la práctica de su deporte, se encontró demasiado disminuido de facultades como para regresar al fútbol y optó por abandonarlo. Ha montado un complejo de campos de tenis y ha escrito sus memorias, con lo que ha conseguido saneados ingresos para reorganizar su vida.
«Solomon eliminó a Vilas». El País. Madrid: Diario El País, S.A., 1980-06-05.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	Tenis: Roland Garros
«México en &#34;Pantalla abierta&#34;». El País. Madrid: Diario El País, S.A., 1980-10-10.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	España			Mayúsculas no acentuadas en el original	– Cosas. Conexiones con el Real Club de Tenis de Barcelona para informar del desarrollo del trofeo Conde de Godó. Actuaciones de Juan Bautista Humet, Raphael, Marina Rosell, Village's People. Reportaje sobre Baltasar Porcel y entrevistas con Pedro Masó, Manuel Vázquez Montalbán y Antonio Gala. Humor a cargo de Manolo de Vega.
«Urpi, cuartofinalista en Barcelona». El País. Madrid: Diario El País, S.A., 1980-10-10.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis: Trofeo Conde de Godó
«Las tropas iraquíes no han conquistado aún esta localidad, llave del estuario de Chat el Arab». El País. Madrid: Diario El País, S.A., 1980-10-10.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Política, economía y justicia	España			Mayúsculas no acentuadas en el original	Un funcionario del Ministerio de Información iraquí interrumpe sus explicaciones para deslizar la mano en una caja y sacar de ella, con una sonrisa, una raqueta de tenis. Nadie parece darle excesiva importancia a este pintoresco saqueo. Antes de salir del puerto, un soldado lanzará dentro de los Jeeps en los que viajamos los periodistas un montón de pijamas.
«Borg y Lendl, eliminados en Tokio». El País. Madrid: Diario El País, S.A., 1980-11-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis
«Holanda ganó el partido de dobles». El País. Madrid: Diario El País, S.A., 1980-02-12.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis: Copa Davis
«Con una misa comienzan hoy oficialmente las fiestas de San Isidro». El País. Madrid: Diario El País, S.A., 1980-05-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Mayúsculas no acentuadas en el original	Los actos oficiales abarcarán también conciertos de piano, como el que ofrecerá María Escribano, el 7 de mayo, en el centro cultural de Colón; la disputa del XX Premio Internacional de Galgos en Pista, el torneo internacional de billar artístico, proyecciones de documentales sobre la vida dé Madrid, campeonatos de tenis, de rugby, la etapa final de la Vuelta Ciclista a España (fijada para el día 11 y con meta en el paseo de la Castellana), piragüismo, etcétera, entre otros muchos actos de significación muy diversa.
«El partido Orantes-Vilas, aplazado por enfermedad del argentino». El País. Madrid: Diario El País, S.A., 1980-06-03.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis
«El partido Orantes-Vilas, aplazado por enfermedad del argentino». El País. Madrid: Diario El País, S.A., 1980-06-03.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Connors, Fibak y Gerulaitis se clasificaron el domingo para disputar los cuartos de final. El primero de ellos se impuso a una de las grandes esperanzas del tenis francés, Yannick Noah. El resultado de este partido fue 7-5, 6-4 y abandono del jugador francés. Noah se vio obligado a retirarse al sufrir una lesión en su pierna.
«MANUEL BERNARDOS». El País. Madrid: Diario El País, S.A., 1980-10-11.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Al ser derrotado Gabriel Urpí, el torneo de tenis Conde de Godó se ha quedado sin representación española. Sólo queda para el consuelo Carmen Perea en féminas y tres de los cuatro participantes en la final de doble mixto.
«MANUEL BERNARDOS». El País. Madrid: Diario El País, S.A., 1980-10-11.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La jornada de ayer, viernes, estuvo caracterizada por la gran afluencia de entusiastas del tenis, que, en estimación de los organizadores, ha superado a la de cualquier año anterior en cuartos de final. La verdad es que merecía la pena ver cómo Guillermo Vilas se imponía a Balas Taroezy por 7-6 y 6-0; presenciar de qué manera José Luis Clerc se paseaba ante Andrés Gómez, que se defendió como pudo para al
«La bicicleta puede superar sus limitaciones actuales e integrarse en la vida diaria». El País. Madrid: Diario El País, S.A., 1980-11-02.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	la distancia a recorrer debe ser corta. Aunque en cualquier atasco es «rentable» el vehículo de dos ruedas (pues puede eludirlo con mayor facilidad), tiene que quedar clara la idea de no correr ni esforzarse al montar, porque eso equivaldría ya, como mínimo, a jugar un partido de tenis o a correr y, en resumen, a sudar. Y sin propugnar que para rodar en bicicleta como paseo el atuendo ideal sea un traje, sí es perfectamente factible un pantalón y una camisa con jersei, porque la bicicleta puede ser solamente una ampliación de andar. Ello no quita que, para hacer más kilómetros
«JUAN JOSÉ FERNÁNDEZ». El País. Madrid: Diario El País, S.A., 1980-02-20.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El problema de Ingemmar Stenmark, mucho mayor que sus rivales o la técnica, es su extraña manera de ser. Taciturno e hipocondriaco, dos acepciones machadianas, cuadran perfectamente a este joven, que, junto a Bjorn Borg, otro número uno del tenis, ha dado a su país, Suecia, las mayores glorias deportivas de su historia. Stenmark sigue viviendo en Tarnaby, pero Borg, aparte de sí caer simpático, lo hace por los impuestos, en Montecarlo. Es la única diferencia.
«Borg, Connors, Solomon y Gerulaitis, semifinalistas». El País. Madrid: Diario El País, S.A., 1980-06-06.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis: Roland Garros
«Borg, Connors, Solomon y Gerulaitis, semifinalistas». El País. Madrid: Diario El País, S.A., 1980-06-06.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Los campeonatos internacionales de tenis de Francia, que se disputan en las pistas de Roland Garros, ya cuentan con dos finalistas, la norteamericana Chris Evert y la rumana Virginia Ruzici, que disputarán el titulo femenino de individuales. La final masculina de individuales cuenta con cuatro candidatos, tres norteamericanos y un sueco, Harold Solomon, Jimmy Connors, Vitas Gerulaitis y Borg, clasificados
«Para la sierra, el turismo fue un segundo &#34;plan Marshall&#34;, pero acabó con su forma de vida». El País. Madrid: Diario El País, S.A., 1980-07-20.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	«Y por la mañana», sigue el veraneante de Cercedilla, «la piscina en el chalé, o donde algún amigo. O tenis, o fútbol. Luego comes, bajas a otra casa a tomar café o jugar a las cartas. Y a las ocho y media bajas al pueblo, paseas por la plaza. Y después, al pub. Al Week End. La música y el gin tonic de Gordons o whisky, de casi
«Grave lesión de Bonito». El País. Madrid: Diario El País, S.A., 1980-12-30.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	TENIS
«Grave lesión de Bonito». El País. Madrid: Diario El País, S.A., 1980-12-30.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Nystroem, sueco, ganó la Orange Bowl, oficioso campeonato del mundo de tenis para menores de dieciocho años, con lo que se sitúa como posible relevo de su compatriota Borg, mejor tenista mundial del momento. Los españoles Casal y Tous cayeron en cuartos de final, y Aguilera resistió hasta las semifinales.
«El sueco Nystroem ganó la Orange Bowl». El País. Madrid: Diario El País, S.A., 1980-12-30.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis
«El sueco Nystroem ganó la Orange Bowl». El País. Madrid: Diario El País, S.A., 1980-12-30.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Joakim Nystroem, de Suecia, se proclamó el domingo vencedor de la presente edición del torneo internacional de tenis Orange Bowl, competición reservada a jugadores de hasta dieciocho años y que se ha disputado en Miami Beach (Florida). Joakim Nystroem se impuso en la final al argentino Carlos Castellán por el resultado de 7-6 y 7-5.
Benet Goitia, Juan: Saúl ante Samuel. Madrid: Cátedra, 1994.	Benet Goitia, Juan	Saúl ante Samuel	1980	Primera edición	Ficción	Escrito	Libro	Novela	España			Mientras que el autor respeta las normas de acentuación de mayúsculas, en las notas del editor es frecuente encontrar mayúsculas sin tilde. Hay que añadir además una cuestión de codificación: la segunda parte de la novela constituye el monólogo de un personaje dividido en tres grandes bloques por comillas dobles (págs. 249-278-316 y 316-375). Para no perder tanta información no hemos marcado estos bloques, pero sí se han colocado las demás marcas correspondientes.	de entusiasmo revolucionario) no borrase  todos sus signos. Y para arrojar lejos de sí los zumbones fantasmas que emanaba la figura sentada en el extremo del banco (con la pierna derecha cruzada sobre la otra, con la misma actitud displicente y educada con que podría escuchar a un amigo el relato de un partido de tenis) le explicó que su presencia allí se debía al pequeño incidente provocado algunos días antes en la oficina de campaña; reconocía que en aquella ocasión le había asistido la razón para conducirse de la manera que lo hizo y negarse —con evidente riesgo a perder cuando menos su puesto— a suministrar cierta información a
Benet Goitia, Juan: Saúl ante Samuel. Madrid: Cátedra, 1994.	Benet Goitia, Juan	Saúl ante Samuel	1980	Primera edición	Ficción	Escrito	Libro	Novela	España			Mientras que el autor respeta las normas de acentuación de mayúsculas, en las notas del editor es frecuente encontrar mayúsculas sin tilde. Hay que añadir además una cuestión de codificación: la segunda parte de la novela constituye el monólogo de un personaje dividido en tres grandes bloques por comillas dobles (págs. 249-278-316 y 316-375). Para no perder tanta información no hemos marcado estos bloques, pero sí se han colocado las demás marcas correspondientes.	que los uniformes— las ideas que la animaron y el aroma de la planta suavizará la cicatriz del olvido del deber; y con dos pasos atrás volverá a tomar la rama del mirto para reconstruir el mismo instante, dislocado por su silencio (como si nada tuviera que añadir al relato de un partido de tenis) sin abandonar el banco. Ahora bien la planta no exhalará el mismo perfume que ya ha pasado; en secreto no se aviene a su demanda, deseosa de reservarlo para una ocasión más de su agrado; reticente o enojada de ser siempre requerida por uno solo de sus atributos y cansada de entregar su dádiva sin
Vergés, Pedro: Sólo cenizas hallarás (bolero). Barcelona: Destino, 1981.	Vergés, Pedro	Sólo cenizas hallarás (bolero)	1980	Primera edición	Ficción	Escrito	Libro	Novela	República Dominicana	Antillas		XV Premio Blasco Ibáñez y Premio de la Crítica, 1980	, sorprendido, sin saber qué decir. Ella notó en su rostro el efecto que le había producido la noticia y por eso no le reprochó nada cuando, al cabo de un rato, lo vio salir con el pecho desnudo, abotonándose unos pantalones gastados por el uso, con los pies embutidos en unos tenis sucios, sin cordones, deshilachados en la punta. Ni siquiera le preguntó, como otras veces, qué ganaba quedándose tan tarde por ahí, trasnochando  y bebiendo, y su silencio no dejaba de ser bastante raro, porque precisamente esa mañana la cara de su hijo constituía un verdadero estímulo para formulaciones de ese tipo.
Vergés, Pedro: Sólo cenizas hallarás (bolero). Barcelona: Destino, 1981.	Vergés, Pedro	Sólo cenizas hallarás (bolero)	1980	Primera edición	Ficción	Escrito	Libro	Novela	República Dominicana	Antillas		XV Premio Blasco Ibáñez y Premio de la Crítica, 1980	todo, eso lo sabían hasta los chinos de Bonao, y si eso era verdad, ¿le quería alguien decir qué coño pasaría con la granja del teniente Sotero y por lo tanto con el trabajo de su papá, que por lo menos ahora comían las tres calientes, a cada rato pollo, sembraba sus yuquitas y hasta unos tenis les había comprado a los muchachos? ¿Le quería alguien decir? De ningún modo, pues; por don Viriato, que no estaba con los negritos de ningún sitio, pero sí con la gente pudiente, con los americanos, con los  hombres de cuartos del país y con los que no tenían mucho pero
Vergés, Pedro: Sólo cenizas hallarás (bolero). Barcelona: Destino, 1981.	Vergés, Pedro	Sólo cenizas hallarás (bolero)	1980	Primera edición	Ficción	Escrito	Libro	Novela	República Dominicana	Antillas		XV Premio Blasco Ibáñez y Premio de la Crítica, 1980	morir otros diez pollos y que él no se explicaba cómo podía ser eso, que unos cuantos estiraban la pata mientras el resto seguía tan tranquilito, más o menos, como si tal cosa. Ella los dejó hablando y se fue a visitar a su mamá, a sus hermanos, que para eso había ido, todos con sus tenis azules, su vieja con vestido nuevo, la casa recién pintada y el anafe encendido. Como todas las veces que iba, su mamá se deshizo en alabanzas con respecto a Sotero, lo adoraban a ese hombre, un altar le pusieran, ella no dejaba de pedirle al cielo, a la mismísima virgen de Altagracia
Steimberg, Alicia: Su espíritu inocente. Buenos Aires: Pomaire, 1981.	Steimberg, Alicia	Su espíritu inocente	1981	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Mayúsculas no acentuadas en el original	Al principio escucho disimuladamente, con la mirada fija en mi plato o en alguna botella, pero sin darme cuenta me voy acercando, y a medida que me intereso en el diálogo me inclino cada vez más hacia ellas y miro directamente a la que habla, volviendo los ojos de aquí para allá como en un partido de tenis.
Steimberg, Alicia: Su espíritu inocente. Buenos Aires: Pomaire, 1981.	Steimberg, Alicia	Su espíritu inocente	1981	Primera edición	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Mayúsculas no acentuadas en el original	libros, jardines con canteros geométricos, y un jardinero con su sombrero de paja, grandes guantes de goma y la regadera, y a lo lejos las figuras diminutas de dos chicos que juegan a la pelota. También a lo lejos el cuadradito azul de una pileta de natación y el cuadradito naranja de una cancha de tenis.
Pérez Merinero, Carlos: Días de guardar. Barcelona: Bruguera, 1981.	Pérez Merinero, Carlos	Días de guardar	1981	Primera edición	Ficción	Escrito	Libro	Novela	España			No se acentúan las mayúsculas	Siguiendo las instrucciones del folleto consigo, tras media hora de enchufar clavijas y de estar a punto de volverme loco —si tengo una virtud, ésa es la de no tener ni puta idea de mecánica, electricidad y esas chorradas—, que aparezca en la pantalla una pista de tenis más verde y más salada que la puñeta.
«McMamara, semifinalista en Melbourne». El País. Madrid: Diario El País, S.A., 1981-01-02.		El País	1981	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis
«McMamara, semifinalista en Melbourne». El País. Madrid: Diario El País, S.A., 1981-01-02.		El País	1981	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El australiano Peter McNamara se clasificó para las semifinales de los campeonatos internacionales de tenis de Australia, tras vencer en cuartos de final al norteamericano Peter Rennert, por 7-6, 5-7, 6-2, 6-7 y 7-3, tras cuatro horas de juego. McNamara, de veinticinco años de edad, se enfrentará en semifinales al vencedor del partido entre McNamee y Teacher, que tuvo que ser suspendido con
«McMamara, semifinalista en Melbourne». El País. Madrid: Diario El País, S.A., 1981-01-02.		El País	1981	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Por otra parte, ya es segura la participación del argentino José Luis Clerc en el Masters de tenis, que tendrá lugar del 14 al 18 en el Madison Square Garden, de Nueva York. La derrota de Gottfried en Melbourne disipó todas las dudas, y los ocho participantes en el Masters serán los norteamericanos John McEnroe, Harold Solomon, Jimmy Connors y Gene Mayer, el checoslovaco Ivan Lendl, el sueco Bjorn Borg y los argentinos Guillermo Vilas y José Luis Clerc
Fernández Martínez, José María: Salvar al drogadicto. Madrid: 1981, 1981.	Fernández Martínez, José María	Salvar al drogadicto	1981	Primera edición	No ficción	Escrito	Libro	Salud	España			Mayúsculas no acentuadas en el original	Simultáneamente se realizó una terapia rehabilitadora a través del ejercicio, que dio como resultado favorable el fortalecimiento de su estado físico y la obtención de su propia identidad corporal. Se logró así una doble finalidad: de una parte, la movilización somática activa a través de la terapia del juego: tenis, natación, marchas, ping-pong..., y al mismo tiempo, por otra parte, una terapia ocupacional.
Fernández Martínez, José María: Salvar al drogadicto. Madrid: 1981, 1981.	Fernández Martínez, José María	Salvar al drogadicto	1981	Primera edición	No ficción	Escrito	Libro	Salud	España			Mayúsculas no acentuadas en el original	francés en Suiza y Francia; inglés en Gran Bretaña e Irlanda.Admiro la cultura europea, pero desearía desarrollarme intelectual y profesionalmente en mi país, España. Entre mis gustos y aficiones se encuentran: la poesía, la literatura, la pintura, y especialmente... la música. Como deportes practico la natación, el tenis y el ping-pong.En fin, creo que con estas breves líneas quedan expuestas someramente las ideas que ustedes deseaban conocer por medio de esta autobiografía".
Figuero, Javier: UCD: LA &#34;EMPRESA&#34; que creó Adolfo Suárez. Historia, sociología y familias del suarismo. Barcelona: Grijalbo, 1981.	Figuero, Javier	UCD: LA &#34;EMPRESA&#34; que creó Adolfo Suárez. Historia, sociología y familias del suarismo	1981	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Se ha introducido también el prólogo del autor (IX-XI). No se acentúan las mayúsculas	dejarían ver por los clubs privados donde la jet society ofrece la mano y martinis con aceituna a los chicos de la política. Guardarán su carnet en el cofre de los secretos para ejemplificar las palabras del jefe: Arturo Maya el del Club Encinas de Bohadilla y del Club Apóstol Santiago, que prefiere para ejercitar el tenis. Carlos Sentís el de socio del Club Puerta de Hierro, el de la Casa de Cataluña y el del Club Catalonia; el presidente del Senado, el cetrino cordobés Cecilio Valverde, del Club Taurino y del Club de Golf de los Villares, sin duda el más chic de la zona. Manuel Villar Arregui es de
Figuero, Javier: UCD: LA &#34;EMPRESA&#34; que creó Adolfo Suárez. Historia, sociología y familias del suarismo. Barcelona: Grijalbo, 1981.	Figuero, Javier	UCD: LA &#34;EMPRESA&#34; que creó Adolfo Suárez. Historia, sociología y familias del suarismo	1981	Primera edición	No ficción	Escrito	Libro	Política, economía y justicia	España			Se ha introducido también el prólogo del autor (IX-XI). No se acentúan las mayúsculas	régimen de comidas y por eso luce maravillosamente por los jardines del finísimo Club de Campo de Madrid, donde también es socio García Añoveros, el hombre que resuelve el tema del ahorro manteniendo a raya las pensiones de los jubilados españoles. Don Jaime integra asimismo la lista de asociados del Club Pineda y del Club de Tenis de Sevilla. Su colega en la Economía y el Comercio, el filatélico García Díez, es miembro del Nuevo Club de Golf, aunque la grasa que se le resiste por el green la deja en el refinado gimnasio Atenea antes de ir al Ministerio. Un ejemplo que debería considerar el senador ucedista y  gran preboste
«Se suspendió el Mottram-Luna tras el triunfo de López Maeso ante Jallet». ABC. Madrid: Prensa Española, S.A., 1982-10-04.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	se empezaba a temer una repetición del Luna-Jarret del viernes, pero afortunadamente López-Maeso cuenta con más recursos que su compañero de equipo y eso se hace notar en un partido a cinco «sets». Con cesiones de servicio por ambos lados se llegó a un dramático 5-5, pero el jugador del Club de Tenis Chamartín conseguía el «break» definitivo para ganar el cuarto «set» por 7-5. Quedaba igualada la eliminatoria y la responsabilidad se traspasaba. a Fernando Luna.
«Se suspendió el Mottram-Luna tras el triunfo de López Maeso ante Jallet». ABC. Madrid: Prensa Española, S.A., 1982-10-04.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Mientras todo esto sucedía en la central del Club de Tenis Barcelona, en una pista contigua Jorge Higueras, el mejor jugador español en la actualidad, se estrenaba con Fernando Soler para participar en el Trofeo Godó, que hoy comienza en este mismo club. Sin comentarios.
«La juventud de Wilander se impuso a la veteranía de Vilas». ABC. Madrid: Prensa Española, S.A., 1982-10-11.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis: Final del Trofeo Godó
«La juventud de Wilander se impuso a la veteranía de Vilas». ABC. Madrid: Prensa Española, S.A., 1982-10-11.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	De este modo, en casi tres horas, Mats Wilander ganaba la final del Trofeo Conde de Godó, disputada en la pista central, del Real Club de Tenis de Barcelona. La verdad es que Vilas jugó como agarrotado por su gran responsabilidad, y seguramente pesó en su ánimo el recuerdo de lo sucedido este pasado verano en París, donde tampoco pudo con la juventud del vikingo, heredero de las glorias de Bjorn Borg. Wilander se convirtió, además, en el más joven
«Ignacio Carrión». ABC. Madrid: Prensa Española, S.A., 1982-10-11.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Ciencias sociales, creencias y pensamiento	España			Mayúsculas no acentuadas en el original	incluye servicio de habitación las veinticuatro horas del día (lo cual es mucho incluir en la nación menos propensa a prestarlo) y también da derecho a utilizar a un criado (o doncella), que acude a su llamada para calzarle el pie con la bota de montar, entregarle la raqueta de tenis o prepararle el masaje que sigue a la sauna. La empresa dispone de solarium para aquellas eventualidades tan infrecuentes en las que luzca el astro menos lucido del país.
«Recuerdos de una boda que conmovió a Europa». ABC. Madrid: Prensa Española, S.A., 1982-05-14.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Millares de españoles desplazados a Grecia para asistir al fausto acontecimiento fueron recibidos por las familias de los contrayentes en los jardines del Palacio Real de Atenas, así como en la recepción que la Embajada de España ofreció en honor de los novios en el Club de Tenis ateniense. Mezclados sin protocolo alguno con los Reyes Pablo y Federica de Grecia, la Reina Victoria Eugenia de España, los Condes de Barcelona y sus hijos, millares de españoles tuvieron ocasión de felicitar personalmente a la joven pareja y expresar su adhesión a la Casa Real.
«TENIS: NUEVA VICTORIA DE HIGUERAS». ABC. Madrid: Prensa Española, S.A., 1982-05-14.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	TENIS: NUEVA VICTORIA DE HIGUERAS
«TENIS: NUEVA VICTORIA DE HIGUERAS». ABC. Madrid: Prensa Española, S.A., 1982-05-14.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	HAMBURGO. En el Gran Premio de Hamburgo de tenis, el español José Higueras venció al norteamericano Elliot Teltscher por 6-7, 6-2 y 6-3. En otros partidos, Andrés Gómez (Ecuador) venció al neocelandés Lewis por 6-2 y 6-4; el norteamericano Jimmy Connors, al suizo Guenthardt por 6-2 y 6-4; el australiano McNamara, al polaco Fibak por 6-3 y 7-5;
«Orantes, que sigue en gran figura, eliminó a Slozil». ABC. Madrid: Prensa Española, S.A., 1982-04-30.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tenis: Grand Prix de Madrid
«Tres días de tenis, tres». ABC. Madrid: Prensa Española, S.A., 1982-04-30.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Tres días de tenis, tres
«Tres días de tenis, tres». ABC. Madrid: Prensa Española, S.A., 1982-04-30.		ABC	1982	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Regresa esta semana a la programación de TVE, durante tres días consecutivos, viernes, sábado y domingo, y en extensas retransmisiones, uno de los deportes más televisivos si no el que mayores condiciones reúne para la pequeña pantalla: el tenis, que en todas las televisiones del mundo goza del «status» de invitado permanente y que España es simplemente un colaborador ocasional. Prado del Rey sólo le presta atención en las grandes solemnidades, como las finales de Wimbledon o de Roland Garros, con motivo de una eliminatoria española en la Copa Davis, y durante el Godó
